CLM       PUR       FRN       SAR       ADY       RUS       ESN       MZB       HZP       KLS       MAN       MSL       IBS       BAS       PEL       PTH       CEU       MXL
5,13      6,12      15,25     5,35      7,21      11,29     20,20     7,21      6,28      9,29      18,18     19,19     7,21      9,29      6,34      7,21      5,15      20,18
4,14      4,14      11,29     4,36      4,24      8,32      20,20     4,24      4,30      9,29      18,18     19,19     4,24      7,31      4,36      4,24      4,16      14,24
8,10      7,11      17,23     20,20     16,12     19,21     9,31      16,12     20,14     28,10     4,32      4,34      16,12     15,23     23,17     16,12     8,12      15,23
4,14      3,15      11,29     4,36      4,24      8,32      17,23     4,24      4,30      9,29      16,20     18,20     4,24      7,31      4,36      4,24      4,16      10,28
10,8      9,9       23,17     19,21     12,16     21,19     17,23     12,16     13,21     10,28     20,16     20,18     12,16     23,15     17,23     12,16     12,8      23,15
4,14      4,14      11,29     5,35      4,24      10,30     17,23     4,24      5,29      10,28     22,14     22,16     4,24      7,31      7,33      4,24      4,16      12,26
4,14      3,15      10,30     4,36      4,24      8,32      4,36      4,24      5,29      6,32      6,30      6,32      4,24      5,33      4,36      4,24      3,17      8,30
7,11      8,10      13,27     16,24     10,18     15,25     13,27     10,18     13,21     5,33      17,19     21,17     10,18     18,20     17,23     10,18     9,11      12,26
6,12      7,11      18,22     21,19     14,14     19,21     25,15     14,14     18,16     27,11     11,25     9,29      14,14     15,23     19,21     14,14     8,12      18,20
8,10      7,11      13,27     14,26     10,18     13,27     4,36      10,18     11,23     4,34      2,34      7,31      10,18     18,20     15,25     10,18     9,11      9,29
5,13      3,15      10,30     5,35      5,23      6,34      7,33      5,23      7,27      6,32      15,21     14,24     5,23      5,33      6,34      5,23      4,16      11,27
8,10      7,11      13,27     14,26     10,18     13,27     4,36      10,18     11,23     4,34      2,34      7,31      10,18     18,20     15,25     10,18     9,11      9,29
6,12      8,10      18,22     21,19     14,14     19,21     29,11     14,14     17,17     27,11     17,19     15,23     14,14     15,23     19,21     14,14     8,12      18,20
4,14      3,15      10,30     4,36      5,23      6,34      10,30     5,23      5,29      9,29      17,19     18,20     5,23      7,31      5,35      5,23      4,16      11,27
10,8      9,9       16,24     25,15     10,18     19,21     22,18     10,18     13,21     2,36      27,9      27,11     10,18     26,12     20,20     10,18     10,10     13,25
4,14      3,15      9,31      4,36      4,24      6,34      6,34      4,24      4,30      6,32      7,29      8,30      4,24      5,33      4,36      4,24      4,16      13,25
12,6      10,8      21,19     20,20     13,15     19,21     22,18     13,15     16,18     7,31      21,15     26,12     13,15     21,17     18,22     13,15     11,9      18,20
6,12      8,10      19,21     20,20     15,13     21,19     16,24     15,13     18,16     31,7      16,20     12,26     15,13     17,21     22,18     15,13     9,11      20,18
4,14      3,15      9,31      4,36      4,24      6,34      5,35      4,24      4,30      6,32      7,29      8,30      4,24      5,33      4,36      4,24      3,17      13,25
4,14      3,15      9,31      5,35      4,24      6,34      8,32      4,24      4,30      6,32      7,29      8,30      4,24      5,33      4,36      4,24      3,17      13,25
12,6      9,9       21,19     19,21     13,15     19,21     5,35      13,15     16,18     7,31      8,28      13,25     13,15     21,17     18,22     13,15     11,9      17,21
6,12      7,11      17,23     21,19     14,14     22,18     14,26     14,14     13,21     26,12     6,30      4,34      14,14     15,23     20,20     14,14     8,12      16,22
4,14      3,15      9,31      5,35      4,24      6,34      8,32      4,24      4,30      6,32      7,29      6,32      4,24      5,33      4,36      4,24      3,17      13,25
12,6      9,9       21,19     20,20     13,15     19,21     17,23     13,15     16,18     7,31      14,22     17,21     13,15     21,17     18,22     13,15     11,9      18,20
6,12      7,11      17,23     15,25     12,16     18,22     13,27     12,16     14,20     25,13     5,31      4,34      12,16     13,25     17,23     12,16     7,13      17,21
4,14      3,15      9,31      4,36      4,24      6,34      5,35      4,24      4,30      6,32      7,29      6,32      4,24      5,33      4,36      4,24      3,17      13,25
6,12      7,11      18,22     19,21     14,14     19,21     13,27     14,14     17,17     27,11     5,31      4,34      14,14     15,23     19,21     14,14     8,12      17,21
4,14      3,15      9,31      5,35      4,24      6,34      15,25     4,24      4,30      6,32      15,21     12,26     4,24      5,33      4,36      4,24      3,17      14,24
5,13      2,16      12,28     6,34      4,24      8,32      4,36      4,24      5,29      7,31      10,26     6,32      4,24      8,30      7,33      4,24      3,17      13,25
5,13      7,11      13,27     21,19     11,17     14,26     10,30     11,17     15,19     5,33      14,22     14,24     11,17     17,21     16,24     11,17     9,11      8,30
9,9       9,9       18,22     14,26     12,16     18,22     9,31      12,16     13,21     23,15     2,34      5,33      12,16     13,25     17,23     12,16     7,13      14,24
4,14      3,15      9,31      9,31      6,22      7,33      9,31      6,22      7,27      10,28     15,21     12,26     6,22      8,30      9,31      6,22      4,16      20,18
9,9       8,10      23,17     29,11     17,11     21,19     11,29     17,11     16,18     8,30      14,22     11,27     17,11     25,13     22,18     17,11     11,9      21,17
8,10      8,10      21,19     23,17     15,13     19,21     16,24     15,13     17,17     11,27     21,15     23,15     15,13     22,16     20,20     15,13     12,8      23,15
5,13      5,13      3,37      8,32      4,24      6,34      25,15     4,24      8,26      8,30      24,12     25,13     4,24      6,32      9,31      4,24      3,17      6,32
7,11      10,8      19,21     17,23     13,15     21,19     27,13     13,15     15,19     27,11     14,22     15,23     13,15     15,23     20,20     13,15     8,12      15,23
8,10      8,10      21,19     23,17     15,13     19,21     13,27     15,13     17,17     11,27     20,16     22,16     15,13     22,16     20,20     15,13     12,8      23,15
8,10      8,10      21,19     23,17     15,13     19,21     12,28     15,13     17,17     11,27     20,16     23,15     15,13     22,16     20,20     15,13     12,8      23,15
6,12      5,13      19,21     16,24     9,19      13,27     5,35      9,19      10,24     4,34      7,29      6,32      9,19      16,22     13,27     9,19      12,8      16,22
7,11      7,11      17,23     17,23     12,16     22,18     7,33      12,16     16,18     27,11     3,33      5,33      12,16     18,20     18,22     12,16     5,15      11,27
6,12      6,12      22,18     20,20     14,14     14,26     5,35      14,14     11,23     7,31      11,25     9,29      14,14     15,23     17,23     14,14     14,6      24,14
8,10      7,11      17,23     18,22     13,15     22,18     7,33      13,15     16,18     21,17     3,33      7,31      13,15     18,20     19,21     13,15     6,14      11,27
10,8      9,9       22,18     22,18     12,16     17,23     19,21     12,16     15,19     8,30      23,13     20,18     12,16     17,21     21,19     12,16     14,6      26,12
4,14      5,13      18,22     19,21     13,15     22,18     7,33      13,15     15,19     22,16     3,33      6,32      13,15     18,20     21,19     13,15     6,14      11,27
9,9       8,10      18,22     15,25     8,20      11,29     27,13     8,20      11,23     8,30      23,13     21,17     8,20      17,21     12,28     8,20      13,7      20,18
4,14      4,14      12,28     12,28     8,20      11,29     6,34      8,20      6,28      17,21     4,32      2,36      8,20      13,25     16,24     8,20      4,16      6,32
9,9       4,14      17,23     14,26     7,21      10,30     5,35      7,21      8,26      3,35      6,30      5,33      7,21      13,25     12,28     7,21      13,7      18,20
11,7      6,12      22,18     28,12     16,12     17,23     13,27     16,12     14,20     10,28     13,23     12,26     16,12     22,16     25,15     16,12     16,4      21,17
5,13      10,8      11,29     13,27     13,15     17,23     25,15     13,15     20,14     18,20     24,12     29,9      13,15     12,26     11,29     13,15     3,17      13,25
9,9       4,14      16,24     15,25     7,21      12,28     7,33      7,21      8,26      3,35      7,29      5,33      7,21      13,25     13,27     7,21      13,7      18,20
7,11      4,14      13,27     12,28     8,20      11,29     6,34      8,20      6,28      17,21     4,32      2,36      8,20      13,25     16,24     8,20      4,16      6,32
6,12      4,14      16,24     15,25     7,21      12,28     5,35      7,21      7,27      3,35      7,29      5,33      7,21      13,25     13,27     7,21      13,7      18,20
6,12      4,14      16,24     15,25     7,21      12,28     5,35      7,21      7,27      3,35      7,29      5,33      7,21      13,25     13,27     7,21      13,7      18,20
7,11      4,14      13,27     12,28     8,20      11,29     6,34      8,20      6,28      17,21     4,32      2,36      8,20      13,25     16,24     8,20      4,16      6,32
5,13      10,8      11,29     13,27     13,15     17,23     29,11     13,15     21,13     18,20     25,11     31,7      13,15     12,26     11,29     13,15     3,17      14,24
7,11      4,14      12,28     12,28     8,20      11,29     6,34      8,20      6,28      17,21     4,32      2,36      8,20      13,25     16,24     8,20      4,16      6,32
6,12      4,14      17,23     15,25     7,21      12,28     10,30     7,21      7,27      3,35      10,26     5,33      7,21      13,25     13,27     7,21      13,7      18,20
5,13      10,8      11,29     14,26     13,15     18,22     20,20     13,15     21,13     18,20     21,15     26,12     13,15     12,26     12,28     13,15     3,17      13,25
11,7      8,10      15,25     16,24     15,13     17,23     18,22     15,13     16,18     29,9      19,17     12,26     15,13     19,19     20,20     15,13     5,15      11,27
7,11      7,11      19,21     15,25     8,20      11,29     8,32      8,20      8,26      4,34      9,27      9,29      8,20      14,24     14,26     8,20      13,7      21,17
11,7      8,10      15,25     16,24     15,13     17,23     22,18     15,13     16,18     29,9      22,14     16,22     15,13     19,19     20,20     15,13     5,15      11,27
6,12      4,14      16,24     14,26     7,21      10,30     5,35      7,21      6,28      3,35      6,30      6,32      7,21      13,25     12,28     7,21      13,7      18,20
13,5      6,12      17,23     17,23     13,15     16,24     4,36      13,15     13,21     26,12     7,29      3,35      13,15     16,22     21,19     13,15     8,12      13,25
7,11      10,8      20,20     15,25     10,18     12,28     17,23     10,18     12,22     9,29      18,18     15,23     10,18     18,20     14,26     10,18     13,7      21,17
11,7      8,10      16,24     16,24     15,13     16,24     15,25     15,13     16,18     29,9      17,19     11,27     15,13     19,19     20,20     15,13     5,15      12,26
12,6      8,10      18,22     16,24     14,14     17,23     10,30     14,14     14,20     25,13     8,28      6,32      14,14     16,22     20,20     14,14     5,15      13,25
6,12      7,11      21,19     23,17     12,16     22,18     24,16     12,16     16,18     11,27     20,16     25,13     12,16     16,22     18,22     12,16     15,5      25,13
12,6      8,10      18,22     16,24     14,14     17,23     10,30     14,14     15,19     25,13     8,28      8,30      14,14     16,22     20,20     14,14     5,15      13,25
6,12      4,14      15,25     14,26     7,21      9,31      10,30     7,21      6,28      6,32      8,28      6,32      7,21      11,27     11,29     7,21      13,7      18,20
6,12      6,12      17,23     13,27     12,16     12,28     12,28     12,16     8,26      18,20     4,32      4,34      12,16     14,24     17,23     12,16     4,16      9,29
12,6      6,12      15,25     19,21     13,15     21,19     11,29     13,15     13,21     27,11     5,31      4,34      13,15     14,24     23,17     13,15     5,15      10,28
1,17      5,13      5,35      8,32      5,23      8,32      22,18     5,23      11,23     4,34      17,19     19,19     5,23      4,34      7,33      5,23      2,18      6,32
11,7      6,12      16,24     22,18     14,14     21,19     11,29     14,14     15,19     28,10     5,31      5,33      14,14     21,17     20,20     14,14     6,14      9,29
2,16      7,11      12,28     6,34      7,21      8,32      26,14     7,21      13,21     7,31      21,15     25,13     7,21      14,24     8,32      7,21      4,16      13,25
5,13      7,11      20,20     24,16     22,6      22,18     11,29     22,6      19,15     27,11     11,25     6,32      22,6      24,14     23,17     22,6      8,12      11,27
5,13      7,11      14,26     15,25     5,23      11,29     6,34      5,23      8,26      2,36      5,31      4,34      5,23      8,30      14,26     5,23      8,12      17,21
11,7      5,13      14,26     19,21     16,12     21,19     12,28     16,12     13,21     29,9      12,24     16,22     16,12     15,23     18,22     16,12     8,12      12,26
2,16      3,15      10,30     5,35      6,22      5,35      10,30     6,22      8,26      5,33      10,26     4,34      6,22      5,33      6,34      6,22      4,16      7,31
2,16      6,12      12,28     6,34      7,21      8,32      22,18     7,21      13,21     7,31      18,18     17,21     7,21      15,23     8,32      7,21      4,16      12,26
5,13      8,10      14,26     15,25     5,23      12,28     10,30     5,23      7,27      2,36      10,26     8,30      5,23      10,28     15,25     5,23      8,12      18,20
5,13      9,9       19,21     18,22     10,18     14,26     11,29     10,18     14,20     5,33      11,25     8,30      10,18     13,25     18,22     10,18     10,10     17,21
6,12      11,7      25,15     19,21     11,17     17,23     20,20     11,17     17,17     7,31      21,15     13,25     11,17     18,20     21,19     11,17     13,7      24,14
5,13      7,11      14,26     15,25     5,23      10,30     10,30     5,23      7,27      2,36      7,29      7,31      5,23      10,28     14,26     5,23      9,11      14,24
5,13      10,8      20,20     18,22     10,18     16,24     18,22     10,18     16,18     5,33      21,15     13,25     10,18     16,22     19,21     10,18     10,10     21,17
12,6      4,14      14,26     20,20     16,12     22,18     3,37      16,12     14,20     25,13     4,32      6,32      16,12     13,25     17,23     16,12     7,13      12,26
5,13      9,9       26,14     20,20     16,12     25,15     19,21     16,12     22,12     12,26     21,15     12,26     16,12     21,17     22,18     16,12     11,9      28,10
12,6      4,14      14,26     20,20     16,12     22,18     3,37      16,12     14,20     25,13     4,32      6,32      16,12     13,25     17,23     16,12     7,13      12,26
5,13      7,11      14,26     15,25     5,23      10,30     10,30     5,23      7,27      2,36      7,29      6,32      5,23      10,28     14,26     5,23      9,11      14,24
11,7      2,16      19,21     13,27     11,17     15,25     5,35      11,17     15,19     14,24     3,33      5,33      11,17     15,23     13,27     11,17     8,12      13,25
1,17      10,8      8,32      5,35      4,24      8,32      17,23     4,24      8,26      4,34      18,18     10,28     4,24      6,32      7,33      4,24      4,16      12,26
6,12      6,12      14,26     22,18     13,15     17,23     19,21     13,15     11,23     20,18     12,24     20,18     13,15     17,21     21,19     13,15     8,12      12,26
6,12      6,12      14,26     22,18     13,15     17,23     19,21     13,15     11,23     20,18     12,24     22,16     13,15     17,21     21,19     13,15     8,12      12,26
1,17      10,8      8,32      5,35      4,24      8,32      15,25     4,24      8,26      4,34      18,18     10,28     4,24      6,32      7,33      4,24      4,16      12,26
11,7      2,16      18,22     13,27     11,17     15,25     5,35      11,17     15,19     14,24     3,33      5,33      11,17     15,23     12,28     11,17     8,12      13,25
1,17      10,8      8,32      5,35      4,24      8,32      15,25     4,24      8,26      4,34      18,18     10,28     4,24      6,32      7,33      4,24      4,16      12,26
6,12      8,10      13,27     22,18     13,15     17,23     20,20     13,15     11,23     20,18     12,24     20,18     13,15     16,22     20,20     13,15     9,11      15,23
11,7      2,16      19,21     13,27     11,17     15,25     5,35      11,17     15,19     14,24     4,32      7,31      11,17     15,23     13,27     11,17     8,12      13,25
1,17      10,8      8,32      5,35      4,24      8,32      15,25     4,24      8,26      4,34      18,18     10,28     4,24      6,32      7,33      4,24      4,16      12,26
5,13      3,15      8,32      20,20     11,17     15,25     9,31      11,17     9,25      16,22     6,30      18,20     11,17     10,28     16,24     11,17     5,15      10,28
11,7      2,16      19,21     13,27     11,17     15,25     5,35      11,17     15,19     14,24     3,33      6,32      11,17     15,23     13,27     11,17     8,12      13,25
1,17      11,7      8,32      5,35      4,24      8,32      30,10     4,24      8,26      4,34      25,11     15,23     4,24      6,32      7,33      4,24      4,16      12,26
5,13      8,10      9,31      16,24     12,16     12,28     24,16     12,16     12,22     9,29      16,20     14,24     12,16     12,26     15,25     12,16     8,12      6,32
8,10      4,14      7,33      5,35      6,22      8,32      15,25     6,22      13,21     19,19     14,22     18,20     6,22      2,36      9,31      6,22      4,16      12,26
11,7      9,9       12,28     13,27     16,12     16,24     12,28     16,12     23,11     29,9      13,23     21,17     16,12     15,23     20,20     16,12     5,15      16,22
6,12      3,15      23,17     14,26     9,19      16,24     4,36      9,19      9,25      10,28     5,31      5,33      9,19      14,24     14,26     9,19      12,8      21,17
1,17      3,15      6,34      5,35      8,20      9,31      11,29     8,20      8,26      14,24     7,29      12,26     8,20      5,33      6,34      8,20      3,17      2,36
3,15      7,11      9,31      17,23     6,22      8,32      10,30     6,22      2,32      4,34      16,20     8,30      6,22      9,29      6,34      6,22      8,12      16,22
13,5      10,8      14,26     17,23     8,20      11,29     27,13     8,20      12,22     16,22     27,9      26,12     8,20      18,20     18,22     8,20      12,8      22,16
3,15      7,11      9,31      16,24     7,21      8,32      23,17     7,21      7,27      4,34      23,13     24,14     7,21      12,26     6,34      7,21      8,12      18,20
3,15      7,11      9,31      16,24     6,22      8,32      10,30     6,22      2,32      4,34      15,21     7,31      6,22      9,29      6,34      6,22      8,12      16,22
3,15      7,11      9,31      16,24     6,22      8,32      13,27     6,22      2,32      4,34      18,18     15,23     6,22      9,29      6,34      6,22      8,12      17,21
13,5      9,9       12,28     17,23     8,20      11,29     27,13     8,20      11,23     16,22     31,5      23,15     8,20      16,22     17,23     8,20      12,8      20,18
13,5      5,13      14,26     11,29     13,15     17,23     14,26     13,15     14,20     26,12     11,25     15,23     13,15     15,23     22,18     13,15     10,10     11,27
11,7      5,13      17,23     5,35      3,25      12,28     17,23     3,25      19,15     13,25     16,20     16,22     3,25      14,24     16,24     3,25      5,15      9,29
3,15      7,11      9,31      16,24     6,22      8,32      10,30     6,22      2,32      4,34      13,23     6,32      6,22      9,29      6,34      6,22      8,12      16,22
3,15      11,7      14,26     25,15     12,16     14,26     26,14     12,16     10,24     9,29      25,11     23,15     12,16     17,21     10,30     12,16     8,12      22,16
12,6      4,14      17,23     5,35      3,25      12,28     14,26     3,25      14,20     16,22     12,24     16,22     3,25      11,27     19,21     3,25      6,14      7,31
3,15      11,7      14,26     25,15     12,16     14,26     26,14     12,16     10,24     9,29      24,12     21,17     12,16     17,21     10,30     12,16     8,12      22,16
3,15      8,10      10,30     15,25     7,21      8,32      17,23     7,21      7,27      4,34      21,15     17,21     7,21      11,27     6,34      7,21      9,11      17,21
3,15      7,11      10,30     15,25     6,22      8,32      8,32      6,22      2,32      4,34      12,24     6,32      6,22      8,30      6,34      6,22      9,11      16,22
2,16      3,15      14,26     4,36      2,26      10,30     7,33      2,26      10,24     4,34      2,34      3,35      2,26      7,31      8,32      2,26      2,18      6,32
2,16      3,15      14,26     4,36      3,25      10,30     13,27     3,25      15,19     4,34      6,30      14,24     3,25      10,28     8,32      3,25      2,18      7,31
5,13      10,8      25,15     20,20     9,19      22,18     29,11     9,19      18,16     11,27     21,15     23,15     9,19      19,19     16,24     9,19      11,9      24,14
3,15      7,11      10,30     15,25     6,22      8,32      10,30     6,22      2,32      4,34      16,20     9,29      6,22      8,30      6,34      6,22      9,11      16,22
5,13      10,8      25,15     20,20     9,19      22,18     29,11     9,19      18,16     11,27     21,15     23,15     9,19      19,19     16,24     9,19      11,9      24,14
2,16      3,15      15,25     5,35      3,25      14,26     19,21     3,25      16,18     7,31      6,30      14,24     3,25      11,27     10,30     3,25      2,18      8,30
13,5      8,10      15,25     20,20     19,9      18,22     7,33      19,9      16,18     27,11     12,24     7,31      19,9      19,19     24,16     19,9      9,11      13,25
5,13      10,8      25,15     20,20     9,19      22,18     29,11     9,19      18,16     11,27     21,15     23,15     9,19      19,19     16,24     9,19      11,9      24,14
3,15      7,11      10,30     15,25     6,22      8,32      8,32      6,22      2,32      4,34      12,24     6,32      6,22      8,30      6,34      6,22      9,11      16,22
13,5      8,10      15,25     20,20     19,9      18,22     7,33      19,9      16,18     27,11     14,22     9,29      19,9      19,19     24,16     19,9      9,11      13,25
2,16      3,15      14,26     4,36      2,26      10,30     7,33      2,26      10,24     4,34      2,34      3,35      2,26      7,31      8,32      2,26      2,18      6,32
3,15      7,11      10,30     15,25     6,22      8,32      8,32      6,22      2,32      4,34      12,24     6,32      6,22      8,30      6,34      6,22      9,11      16,22
5,13      10,8      25,15     20,20     8,20      22,18     28,12     8,20      18,16     10,28     17,19     24,14     8,20      19,19     16,24     8,20      11,9      25,13
3,15      3,15      8,32      5,35      6,22      19,21     23,17     6,22      9,25      9,29      15,21     19,19     6,22      5,33      10,30     6,22      6,14      4,34
2,16      3,15      14,26     4,36      2,26      10,30     7,33      2,26      10,24     4,34      2,34      3,35      2,26      7,31      8,32      2,26      2,18      6,32
3,15      7,11      10,30     15,25     6,22      8,32      8,32      6,22      2,32      4,34      12,24     6,32      6,22      8,30      6,34      6,22      9,11      16,22
13,5      8,10      15,25     20,20     19,9      18,22     7,33      19,9      16,18     27,11     14,22     9,29      19,9      19,19     24,16     19,9      9,11      13,25
2,16      3,15      14,26     4,36      2,26      10,30     7,33      2,26      10,24     4,34      2,34      3,35      2,26      7,31      8,32      2,26      2,18      6,32
13,5      8,10      15,25     20,20     19,9      18,22     9,31      19,9      16,18     27,11     15,21     10,28     19,9      19,19     24,16     19,9      9,11      13,25
13,5      8,10      15,25     20,20     19,9      18,22     7,33      19,9      16,18     27,11     14,22     9,29      19,9      19,19     24,16     19,9      9,11      13,25
3,15      7,11      10,30     15,25     6,22      8,32      12,28     6,22      2,32      4,34      15,21     14,24     6,22      8,30      6,34      6,22      9,11      17,21
2,16      3,15      14,26     4,36      2,26      10,30     9,31      2,26      10,24     4,34      9,27      6,32      2,26      7,31      8,32      2,26      2,18      6,32
13,5      8,10      15,25     20,20     19,9      18,22     3,37      19,9      16,18     27,11     6,30      5,33      19,9      19,19     24,16     19,9      9,11      13,25
2,16      3,15      14,26     4,36      2,26      10,30     7,33      2,26      10,24     4,34      3,33      5,33      2,26      7,31      8,32      2,26      2,18      6,32
3,15      7,11      10,30     15,25     6,22      8,32      18,22     6,22      2,32      4,34      24,12     20,18     6,22      8,30      6,34      6,22      9,11      17,21
13,5      8,10      15,25     20,20     19,9      18,22     3,37      19,9      16,18     27,11     6,30      4,34      19,9      19,19     24,16     19,9      9,11      13,25
2,16      3,15      14,26     4,36      2,26      10,30     7,33      2,26      10,24     4,34      3,33      5,33      2,26      7,31      8,32      2,26      2,18      6,32
3,15      7,11      10,30     15,25     6,22      8,32      7,33      6,22      2,32      4,34      12,24     7,31      6,22      8,30      6,34      6,22      9,11      16,22
9,9       4,14      15,25     7,33      7,21      7,33      7,33      7,21      13,21     11,27     5,31      16,22     7,21      10,28     18,22     7,21      6,14      7,31
2,16      3,15      14,26     4,36      2,26      10,30     7,33      2,26      10,24     4,34      3,33      5,33      2,26      7,31      8,32      2,26      2,18      6,32
3,15      7,11      11,29     16,24     6,22      12,28     21,19     6,22      3,31      7,31      18,18     18,20     6,22      9,29      8,32      6,22      9,11      19,19
13,5      8,10      15,25     20,20     19,9      18,22     4,36      19,9      16,18     27,11     6,30      5,33      19,9      19,19     24,16     19,9      9,11      12,26
3,15      7,11      10,30     15,25     6,22      8,32      7,33      6,22      2,32      4,34      12,24     5,33      6,22      8,30      6,34      6,22      9,11      16,22
13,5      8,10      15,25     22,18     19,9      18,22     4,36      19,9      16,18     28,10     6,30      5,33      19,9      19,19     24,16     19,9      9,11      12,26
3,15      7,11      11,29     14,26     6,22      12,28     15,25     6,22      3,31      6,32      15,21     13,25     6,22      9,29      8,32      6,22      9,11      19,19
3,15      6,12      18,22     12,28     7,21      12,28     10,30     7,21      12,22     6,32      6,30      8,30      7,21      12,26     11,29     7,21      2,18      10,28
12,6      4,14      11,29     12,28     15,13     16,24     5,35      15,13     19,15     25,13     9,27      10,28     15,13     17,21     21,19     15,13     9,11      9,29
12,6      4,14      11,29     12,28     15,13     16,24     5,35      15,13     19,15     25,13     9,27      10,28     15,13     17,21     21,19     15,13     9,11      9,29
3,15      7,11      10,30     13,27     6,22      8,32      7,33      6,22      2,32      4,34      12,24     5,33      6,22      8,30      6,34      6,22      9,11      16,22
3,15      6,12      18,22     12,28     7,21      12,28     9,31      7,21      12,22     6,32      6,30      8,30      7,21      12,26     11,29     7,21      2,18      10,28
12,6      4,14      11,29     12,28     15,13     16,24     3,37      15,13     19,15     25,13     8,28      4,34      15,13     17,21     21,19     15,13     9,11      8,30
5,13      10,8      17,23     20,20     11,17     14,26     8,32      11,17     5,29      9,29      14,22     8,30      11,17     13,25     12,28     11,17     10,10     21,17
3,15      7,11      11,29     14,26     6,22      12,28     21,19     6,22      3,31      7,31      20,16     18,20     6,22      10,28     8,32      6,22      9,11      19,19
3,15      6,12      18,22     12,28     8,20      12,28     10,30     8,20      17,17     6,32      6,30      8,30      8,20      15,23     11,29     8,20      2,18      10,28
3,15      6,12      18,22     12,28     7,21      12,28     10,30     7,21      12,22     6,32      6,30      8,30      7,21      12,26     11,29     7,21      2,18      10,28
3,15      7,11      12,28     16,24     7,21      12,28     21,19     7,21      8,26      7,31      20,16     18,20     7,21      13,25     8,32      7,21      9,11      19,19
1,17      3,15      15,25     4,36      2,26      10,30     7,33      2,26      10,24     7,31      2,34      4,34      2,26      7,31      7,33      2,26      3,17      6,32
4,14      10,8      26,14     19,21     9,19      18,22     25,15     9,19      12,22     11,27     21,15     18,20     9,19      15,23     13,27     9,19      12,8      21,17
3,15      7,11      11,29     13,27     7,21      8,32      7,33      7,21      2,32      4,34      12,24     5,33      7,21      8,30      8,32      7,21      10,10     15,23
14,4      6,12      15,25     19,21     15,13     21,19     11,29     15,13     18,16     30,8      14,22     12,26     15,13     19,19     25,15     15,13     8,12      11,27
3,15      8,10      11,29     15,25     7,21      8,32      13,27     7,21      2,32      4,34      15,21     13,25     7,21      9,29      8,32      7,21      10,10     15,23
3,15      9,9       5,35      7,33      7,21      7,33      19,21     7,21      8,26      4,34      15,21     17,21     7,21      9,29      6,34      7,21      5,15      8,30
13,5      4,14      11,29     14,26     14,14     16,24     5,35      14,14     20,14     25,13     8,28      11,27     14,14     16,22     23,17     14,14     9,11      9,29
3,15      7,11      13,27     11,29     8,20      12,28     38,2      8,20      20,14     4,34      27,9      32,6      8,20      16,22     14,26     8,20      2,18      12,26
4,14      9,9       16,24     17,23     10,18     16,24     27,13     10,18     21,13     4,34      22,14     24,14     10,18     18,20     15,25     10,18     7,13      15,23
1,17      4,14      11,29     6,34      6,22      10,30     21,19     6,22      16,18     5,33      13,23     17,21     6,22      12,26     12,28     6,22      2,18      6,32
1,17      4,14      11,29     6,34      6,22      11,29     15,25     6,22      14,20     2,36      9,27      14,24     6,22      12,26     9,31      6,22      2,18      9,29
5,13      10,8      13,27     14,26     11,17     19,21     33,7      11,17     19,15     3,35      24,12     29,9      11,17     21,17     13,27     11,17     4,16      15,23
4,14      9,9       19,21     21,19     10,18     23,17     30,10     10,18     21,13     3,35      28,8      29,9      10,18     28,10     16,24     10,18     5,15      19,19
1,17      3,15      9,31      5,35      8,20      7,33      10,30     8,20      12,22     6,32      7,29      12,26     8,20      4,34      8,32      8,20      3,17      6,32
1,17      3,15      9,31      5,35      8,20      7,33      10,30     8,20      12,22     6,32      5,31      11,27     8,20      4,34      8,32      8,20      3,17      6,32
11,7      7,11      12,28     17,23     12,16     6,34      6,34      12,16     10,24     30,8      12,24     8,30      12,16     8,30      19,21     12,16     9,11      19,19
11,7      10,8      21,19     19,21     16,12     22,18     10,30     16,12     14,20     18,20     7,29      5,33      16,12     18,20     20,20     16,12     11,9      12,26
1,17      2,16      9,31      5,35      3,25      11,29     13,27     3,25      10,24     4,34      13,23     12,26     3,25      10,28     7,33      3,25      2,18      6,32
6,12      7,11      10,30     17,23     9,19      7,33      16,24     9,19      10,24     16,22     16,20     21,17     9,19      10,28     15,25     9,19      8,12      20,18
1,17      2,16      9,31      5,35      3,25      11,29     13,27     3,25      10,24     4,34      13,23     12,26     3,25      10,28     7,33      3,25      2,18      6,32
6,12      7,11      10,30     17,23     9,19      7,33      16,24     9,19      10,24     16,22     16,20     21,17     9,19      10,28     15,25     9,19      8,12      20,18
1,17      2,16      9,31      5,35      3,25      11,29     13,27     3,25      10,24     4,34      13,23     12,26     3,25      10,28     7,33      3,25      2,18      6,32
6,12      7,11      10,30     17,23     9,19      7,33      7,33      9,19      10,24     16,22     13,23     9,29      9,19      10,28     15,25     9,19      8,12      19,19
10,8      6,12      12,28     10,30     8,20      13,27     6,34      8,20      7,27      15,23     3,33      3,35      8,20      9,29      10,30     8,20      9,11      2,36
12,6      11,7      21,19     18,22     16,12     24,16     18,22     16,12     20,14     19,19     13,23     9,29      16,12     18,20     19,21     16,12     10,10     13,25
1,17      1,17      9,31      5,35      3,25      9,31      6,34      3,25      4,30      3,35      7,29      9,29      3,25      10,28     7,33      3,25      2,18      5,33
6,12      8,10      13,27     19,21     10,18     6,34      12,28     10,18     10,24     16,22     13,23     12,26     10,18     11,27     16,24     10,18     7,13      21,17
